"tribal_code","state_code","county_code","site_number","si_id","parameter_code","dv_year","pollutant_standard_id","edt_id","latitude","longitude","tribe_name","state_name","address","city_name","county_name","local_site_name","local_site_id","urbanized_area","cbsa_name","parameter_name","unit_code","units_of_measure","pollutant_standard","naaqs_statistic","primary_standard_level","comparison_scale","design_value","dv_validity_ind","dv_max_year","dv_max_month","total_valid_months","dv_year_max_value","dv_year_max_month","dv_year_max_parameter","dv_year_valid_months","dv_year_certification_ind","year_1_max_value","year_1_max_month","year_1_max_parameter","year_1_valid_months","year_1_certification_ind","year_2_max_value","year_2_max_month","year_2_max_parameter","year_2_valid_months","year_2_certification_ind","select_date"
,"06","071","9004","1340","14129","2020","2","5","34.1066780008764","-117.274063",,"California","24302 4TH ST., SAN BERNARDINO, CA.","San Bernardino","San Bernardino","San Bernardino",,"Riverside-San Bernardino, CA","Riverside-San Bernardino-Ontario, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2020","1","31",".01","1","14129","7","Y",".01","1","14129","12","Y",".01","1","14129","12","Y","2020-03-01 00:00:00"
,"06","071","9004","1340","14129","2021","2","5","34.1066780008764","-117.274063",,"California","24302 4TH ST., SAN BERNARDINO, CA.","San Bernardino","San Bernardino","San Bernardino",,"Riverside-San Bernardino, CA","Riverside-San Bernardino-Ontario, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2021","1","31",".01","1","14129","12","Y",".01","1","14129","7","Y",".01","1","14129","12","Y","2021-03-01 00:00:00"
,"06","071","9004","1340","14129","2022","2","5","34.1066780008764","-117.274063",,"California","24302 4TH ST., SAN BERNARDINO, CA.","San Bernardino","San Bernardino","San Bernardino",,"Riverside-San Bernardino, CA","Riverside-San Bernardino-Ontario, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2022","1","31",".01","1","14129","12","Y",".01","1","14129","12","Y",".01","1","14129","7","Y","2022-03-01 00:00:00"
,"06","071","9004","1340","14129","2023","2","5","34.1066780008764","-117.274063",,"California","24302 4TH ST., SAN BERNARDINO, CA.","San Bernardino","San Bernardino","San Bernardino",,"Riverside-San Bernardino, CA","Riverside-San Bernardino-Ontario, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","Y","2023","1","36",".01","1","14129","12",,".01","1","14129","12","Y",".01","1","14129","12","Y","2023-03-01 00:00:00"
,"06","073","0003","1347","14129","2014","2","5","32.7911940008595","-116.942092",,"California","1155 REDWOOD AVE., EL CAJON","El Cajon","San Diego","El Cajon","ECA","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2014","1","24",".01","1","14129","2","S",".01","1","14129","12","S",".01","3","14129","10","S","2014-03-01 00:00:00"
,"06","073","0003","1347","14129","2015","2","5","32.7911940008595","-116.942092",,"California","1155 REDWOOD AVE., EL CAJON","El Cajon","San Diego","El Cajon","ECA","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2014","1","14",,,,,,".01","1","14129","2","S",".01","1","14129","12","S","2015-03-01 00:00:00"
,"06","073","0003","1347","14129","2016","2","5","32.7911940008595","-116.942092",,"California","1155 REDWOOD AVE., EL CAJON","El Cajon","San Diego","El Cajon","ECA","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2014","1","2",,,,,,,,,,,".01","1","14129","2","S","2016-03-01 00:00:00"
,"06","073","1018","97780","14129","2014","2","5","32.817978","-116.968133",,"California","10537 FLOYD SMITH DRIVE","El Cajon","San Diego","El Cajon - Floyd Smith Dr.","FSD","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2014","11","2",".01","11","14129","2","S",,,,,,,,,,,"2014-03-01 00:00:00"
,"06","073","1018","97780","14129","2015","2","5","32.817978","-116.968133",,"California","10537 FLOYD SMITH DRIVE","El Cajon","San Diego","El Cajon - Floyd Smith Dr.","FSD","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2015","1","13",".01","1","14129","11","S",".01","11","14129","2","S",,,,,,"2015-03-01 00:00:00"
,"06","073","1018","97780","14129","2016","2","5","32.817978","-116.968133",,"California","10537 FLOYD SMITH DRIVE","El Cajon","San Diego","El Cajon - Floyd Smith Dr.","FSD","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2016","1","23",".01","1","14129","10","N",".01","1","14129","11","S",".01","11","14129","2","S","2016-03-01 00:00:00"
,"06","073","1018","97780","14129","2017","2","5","32.817978","-116.968133",,"California","10537 FLOYD SMITH DRIVE","El Cajon","San Diego","El Cajon - Floyd Smith Dr.","FSD","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2016","1","21",,,,,,".01","1","14129","10","N",".01","1","14129","11","S","2017-03-01 00:00:00"
,"06","073","1018","97780","14129","2018","2","5","32.817978","-116.968133",,"California","10537 FLOYD SMITH DRIVE","El Cajon","San Diego","El Cajon - Floyd Smith Dr.","FSD","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2016","1","10",,,,,,,,,,,".01","1","14129","10","N","2018-03-01 00:00:00"
,"06","073","1020","96558","14129","2014","2","5","33.128569","-117.271665",,"California","2192 Palomar Airport Rd.","Carlsbad","San Diego","Palomar Airport","CRQ","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".17","Y","2012","6","5",,,,,,".09","1","14129","1","S",".17","6","14129","4","S","2014-03-01 00:00:00"
,"06","073","1020","96558","14129","2015","2","5","33.128569","-117.271665",,"California","2192 Palomar Airport Rd.","Carlsbad","San Diego","Palomar Airport","CRQ","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".09","N","2013","1","1",,,,,,,,,,,".09","1","14129","1","S","2015-03-01 00:00:00"
,"06","073","1021","96560","14129","2014","2","5","32.824986","-116.962575",,"California","1960 Joe Crosson Drive","El Cajon","San Diego","Gillespie Field","SEE","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".1","N","2013","2","10",,,,,,".1","2","14129","6","S",".07","11","14129","4","S","2014-03-01 00:00:00"
,"06","073","1021","96560","14129","2015","2","5","32.824986","-116.962575",,"California","1960 Joe Crosson Drive","El Cajon","San Diego","Gillespie Field","SEE","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".1","N","2013","2","6",,,,,,,,,,,".1","2","14129","6","S","2015-03-01 00:00:00"
,"06","073","1023","101612","14129","2015","2","5","33.130897","-117.272389",,"California","2192 Palomar Airport Rd.","Carlsbad","San Diego","Palomar Airport","CRQ","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".02","N","2015","12","12",".02","12","14129","12","S",,,,,,,,,,,"2015-03-01 00:00:00"
,"06","073","1023","101612","14129","2016","2","5","33.130897","-117.272389",,"California","2192 Palomar Airport Rd.","Carlsbad","San Diego","Palomar Airport","CRQ","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".02","N","2015","12","24",".01","1","14129","12","Y",".02","12","14129","12","S",,,,,,"2016-03-01 00:00:00"
,"06","073","1023","101612","14129","2017","2","5","33.130897","-117.272389",,"California","2192 Palomar Airport Rd.","Carlsbad","San Diego","Palomar Airport","CRQ","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".02","Y","2017","11","36",".02","11","14129","12","Y",".01","1","14129","12","Y",".02","12","14129","12","S","2017-03-01 00:00:00"
,"06","073","1023","101612","14129","2018","2","5","33.130897","-117.272389",,"California","2192 Palomar Airport Rd.","Carlsbad","San Diego","Palomar Airport","CRQ","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".02","Y","2018","2","36",".02","2","14129","12","Y",".02","11","14129","12","Y",".01","1","14129","12","Y","2018-03-01 00:00:00"
,"06","073","1023","101612","14129","2019","2","5","33.130897","-117.272389",,"California","2192 Palomar Airport Rd.","Carlsbad","San Diego","Palomar Airport","CRQ","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".02","Y","2019","1","36",".02","1","14129","12","Y",".02","2","14129","12","Y",".02","11","14129","12","Y","2019-03-01 00:00:00"
,"06","073","1023","101612","14129","2020","2","5","33.130897","-117.272389",,"California","2192 Palomar Airport Rd.","Carlsbad","San Diego","Palomar Airport","CRQ","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".02","Y","2020","3","36",".02","3","14129","12","Y",".02","1","14129","12","Y",".02","2","14129","12","Y","2020-03-01 00:00:00"
,"06","073","1023","101612","14129","2021","2","5","33.130897","-117.272389",,"California","2192 Palomar Airport Rd.","Carlsbad","San Diego","Palomar Airport","CRQ","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".02","Y","2021","1","36",".02","1","14129","12","Y",".02","3","14129","12","Y",".02","1","14129","12","Y","2021-03-01 00:00:00"
,"06","073","1023","101612","14129","2022","2","5","33.130897","-117.272389",,"California","2192 Palomar Airport Rd.","Carlsbad","San Diego","Palomar Airport","CRQ","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".02","Y","2021","1","36",".01","1","14129","12","Y",".02","1","14129","12","Y",".02","3","14129","12","Y","2022-03-01 00:00:00"
,"06","073","1023","101612","14129","2023","2","5","33.130897","-117.272389",,"California","2192 Palomar Airport Rd.","Carlsbad","San Diego","Palomar Airport","CRQ","San Diego, CA","San Diego-Carlsbad, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".02","N","2021","1","24",,,,,,".01","1","14129","12","Y",".02","1","14129","12","Y","2023-03-01 00:00:00"
,"06","081","2002","96621","14129","2014","2","5","37.508813","-122.247291",,"California","620 Airport Drive, San Carlos","San Carlos","San Mateo","San Carlos Airport",,"San Francisco-Oakland, CA","San Francisco-Oakland-Hayward, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".33","Y","2012","5","17",,,,,,".22","3","14129","9","S",".33","5","14129","8","U","2014-03-01 00:00:00"
,"06","081","2002","96621","14129","2015","2","5","37.508813","-122.247291",,"California","620 Airport Drive, San Carlos","San Carlos","San Mateo","San Carlos Airport",,"San Francisco-Oakland, CA","San Francisco-Oakland-Hayward, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".22","Y","2013","3","9",,,,,,,,,,,".22","3","14129","9","S","2015-03-01 00:00:00"
,"06","081","2004","99097","14129","2015","2","5","37.508162","-122.246305",,"California","620 Airport Drive","Not in a city","San Mateo","San Carlos Airport II","6010","San Francisco-Oakland, CA","San Francisco-Oakland-Hayward, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".02","N","2015","5","8",".02","5","14129","8","S",,,,,,,,,,,"2015-03-01 00:00:00"
,"06","081","2004","99097","14129","2016","2","5","37.508162","-122.246305",,"California","620 Airport Drive","Not in a city","San Mateo","San Carlos Airport II","6010","San Francisco-Oakland, CA","San Francisco-Oakland-Hayward, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".03","N","2016","4","19",".03","4","14129","11","Y",".02","5","14129","8","S",,,,,,"2016-03-01 00:00:00"
,"06","081","2004","99097","14129","2017","2","5","37.508162","-122.246305",,"California","620 Airport Drive","Not in a city","San Mateo","San Carlos Airport II","6010","San Francisco-Oakland, CA","San Francisco-Oakland-Hayward, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".03","N","2016","4","22",".02","1","14129","3","Y",".03","4","14129","11","Y",".02","5","14129","8","S","2017-03-01 00:00:00"
,"06","081","2004","99097","14129","2018","2","5","37.508162","-122.246305",,"California","620 Airport Drive","Not in a city","San Mateo","San Carlos Airport II","6010","San Francisco-Oakland, CA","San Francisco-Oakland-Hayward, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".03","N","2016","4","14",,,,,,".02","1","14129","3","Y",".03","4","14129","11","Y","2018-03-01 00:00:00"
,"06","081","2004","99097","14129","2019","2","5","37.508162","-122.246305",,"California","620 Airport Drive","Not in a city","San Mateo","San Carlos Airport II","6010","San Francisco-Oakland, CA","San Francisco-Oakland-Hayward, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".02","N","2017","1","3",,,,,,,,,,,".02","1","14129","3","Y","2019-03-01 00:00:00"
,"06","085","2010","96618","14129","2014","2","5","37.457621","-122.112286",,"California","Palo Alto Airport, 1925 Embarcadero Road, Palo Alto","Palo Alto","Santa Clara","Palo Alto Airport",,"San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".13","N","2014","12","33",".13","12","14129","12","S",".12","11","14129","12","S",".12","6","14129","9","U","2014-03-01 00:00:00"
,"06","085","2010","96618","14129","2015","2","5","37.457621","-122.112286",,"California","Palo Alto Airport, 1925 Embarcadero Road, Palo Alto","Palo Alto","Santa Clara","Palo Alto Airport",,"San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".13","N","2014","12","24",,,,,,".13","12","14129","12","S",".12","11","14129","12","S","2015-03-01 00:00:00"
,"06","085","2010","96618","14129","2016","2","5","37.457621","-122.112286",,"California","Palo Alto Airport, 1925 Embarcadero Road, Palo Alto","Palo Alto","Santa Clara","Palo Alto Airport",,"San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".13","N","2014","12","12",,,,,,,,,,,".13","12","14129","12","S","2016-03-01 00:00:00"
,"06","085","2011","96619","14129","2014","2","5","37.329841","-121.815438",,"California","2500 Cummingham Avenue, San Jose","San Jose","Santa Clara","Reid Hillview Airport",,"San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".1","N","2014","1","33",".1","1","14129","12","S",".1","12","14129","12","S",".09","6","14129","9","U","2014-03-01 00:00:00"
,"06","085","2011","96619","14129","2015","2","5","37.329841","-121.815438",,"California","2500 Cummingham Avenue, San Jose","San Jose","Santa Clara","Reid Hillview Airport",,"San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".1","Y","2015","3","36",".1","3","14129","12","S",".1","1","14129","12","S",".1","12","14129","12","S","2015-03-01 00:00:00"
,"06","085","2011","96619","14129","2016","2","5","37.329841","-121.815438",,"California","2500 Cummingham Avenue, San Jose","San Jose","Santa Clara","Reid Hillview Airport",,"San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".1","Y","2015","3","36",".08","2","14129","12","Y",".1","3","14129","12","S",".1","1","14129","12","S","2016-03-01 00:00:00"
,"06","085","2011","96619","14129","2017","2","5","37.329841","-121.815438",,"California","2500 Cummingham Avenue, San Jose","San Jose","Santa Clara","Reid Hillview Airport",,"San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".1","Y","2015","3","36",".07","10","14129","12","Y",".08","2","14129","12","Y",".1","3","14129","12","S","2017-03-01 00:00:00"
,"06","085","2011","96619","14129","2018","2","5","37.329841","-121.815438",,"California","2500 Cummingham Avenue, San Jose","San Jose","Santa Clara","Reid Hillview Airport",,"San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".08","Y","2018","2","36",".08","2","14129","12","Y",".07","10","14129","12","Y",".08","2","14129","12","Y","2018-03-01 00:00:00"
,"06","085","2011","96619","14129","2019","2","5","37.329841","-121.815438",,"California","2500 Cummingham Avenue, San Jose","San Jose","Santa Clara","Reid Hillview Airport",,"San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".08","Y","2018","2","36",".07","10","14129","12","Y",".08","2","14129","12","Y",".07","10","14129","12","Y","2019-03-01 00:00:00"
,"06","085","2011","96619","14129","2020","2","5","37.329841","-121.815438",,"California","2500 Cummingham Avenue, San Jose","San Jose","Santa Clara","Reid Hillview Airport",,"San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".08","N","2018","2","30",".05","1","14129","6","Y",".07","10","14129","12","Y",".08","2","14129","12","Y","2020-03-01 00:00:00"
,"06","085","2011","96619","14129","2021","2","5","37.329841","-121.815438",,"California","2500 Cummingham Avenue, San Jose","San Jose","Santa Clara","Reid Hillview Airport",,"San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".07","N","2019","10","23",".05","8","14129","5","Y",".05","1","14129","6","Y",".07","10","14129","12","Y","2021-03-01 00:00:00"
,"06","085","2011","96619","14129","2022","2","5","37.329841","-121.815438",,"California","2500 Cummingham Avenue, San Jose","San Jose","Santa Clara","Reid Hillview Airport",,"San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".05","N","2021","8","23",".04","1","14129","12","Y",".05","8","14129","5","Y",".05","1","14129","6","Y","2022-03-01 00:00:00"
,"06","085","2011","96619","14129","2023","2","5","37.329841","-121.815438",,"California","2500 Cummingham Avenue, San Jose","San Jose","Santa Clara","Reid Hillview Airport",,"San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".05","N","2021","8","25",".02","1","14129","8",,".04","1","14129","12","Y",".05","8","14129","5","Y","2023-03-01 00:00:00"
,"08","005","0007","95580","14129","2014","2","5","39.5727564009267","-104.8489917",,"Colorado","7800 S. Peoria","Not in a city","Arapahoe","Centennial Airport","08-005-0007","Not in an urban area","Denver-Aurora-Lakewood, CO","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".03","N","2014","12","34",".03","12","14129","12","N",".02","1","14129","12","N",".02","1","14129","10","M","2014-03-01 00:00:00"
,"08","005","0007","95580","14129","2015","2","5","39.5727564009267","-104.8489917",,"Colorado","7800 S. Peoria","Not in a city","Arapahoe","Centennial Airport","08-005-0007","Not in an urban area","Denver-Aurora-Lakewood, CO","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".03","N","2014","12","22",,,,,,".03","12","14129","10","N",".02","1","14129","12","N","2015-03-01 00:00:00"
,"08","005","0007","95580","14129","2016","2","5","39.5727564009267","-104.8489917",,"Colorado","7800 S. Peoria","Not in a city","Arapahoe","Centennial Airport","08-005-0007","Not in an urban area","Denver-Aurora-Lakewood, CO","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".03","N","2014","12","10",,,,,,,,,,,".03","12","14129","10","N","2016-03-01 00:00:00"
,"08","031","0025","92551","14129","2014","2","5","39.7040050009274","-104.998113",,"Colorado","678 S. JASON ST.","Denver","Denver","DENVER MUNICIPAL ANIMAL SHELTER",,"Denver, CO","Denver-Aurora-Lakewood, CO","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2012","1","8",,,,,,,,,,,".01","1","14129","8","Y","2014-03-01 00:00:00"
,"11","001","0043","2288","14129","2014","2","5","38.9218470009224","-77.013178",,"District Of Columbia","2500 1ST STREET, N.W. WASHINGTON DC","Washington","District of Columbia","MCMILLAN  NCore-PAMS","0043","Washington, DC-MD-VA","Washington-Arlington-Alexandria, DC-VA-MD-WV","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2","0","N","2014","1","34","0","1","14129","12","Y","0","1","14129","12","S","0","3","14129","10","U","2014-03-01 00:00:00"
,"11","001","0043","2288","14129","2015","2","5","38.9218470009224","-77.013178",,"District Of Columbia","2500 1ST STREET, N.W. WASHINGTON DC","Washington","District of Columbia","MCMILLAN  NCore-PAMS","0043","Washington, DC-MD-VA","Washington-Arlington-Alexandria, DC-VA-MD-WV","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2","0","Y","2015","1","36","0","1","14129","12","Y","0","1","14129","12","Y","0","1","14129","12","S","2015-03-01 00:00:00"
,"11","001","0043","2288","14129","2016","2","5","38.9218470009224","-77.013178",,"District Of Columbia","2500 1ST STREET, N.W. WASHINGTON DC","Washington","District of Columbia","MCMILLAN  NCore-PAMS","0043","Washington, DC-MD-VA","Washington-Arlington-Alexandria, DC-VA-MD-WV","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","Y","2016","11","36",".01","11","14129","12","Y","0","1","14129","12","Y","0","1","14129","12","Y","2016-03-01 00:00:00"
,"11","001","0043","2288","14129","2017","2","5","38.9218470009224","-77.013178",,"District Of Columbia","2500 1ST STREET, N.W. WASHINGTON DC","Washington","District of Columbia","MCMILLAN  NCore-PAMS","0043","Washington, DC-MD-VA","Washington-Arlington-Alexandria, DC-VA-MD-WV","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2016","11","24",,,,,,".01","11","14129","12","Y","0","1","14129","12","Y","2017-03-01 00:00:00"
,"11","001","0043","2288","14129","2018","2","5","38.9218470009224","-77.013178",,"District Of Columbia","2500 1ST STREET, N.W. WASHINGTON DC","Washington","District of Columbia","MCMILLAN  NCore-PAMS","0043","Washington, DC-MD-VA","Washington-Arlington-Alexandria, DC-VA-MD-WV","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","N","2016","11","12",,,,,,,,,,,".01","11","14129","12","Y","2018-03-01 00:00:00"
,"12","057","0100","96015","14129","2014","2","5","27.9703280007822","-82.38005",,"Florida","2909 N 66TH ST","East Lake-Orient Park","Hillsborough","KENLY","120570100","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".04","Y","2012","1","36",".01","1","14129","12","Y",".01","1","14129","12","Y",".04","1","14129","12","Y","2014-03-01 00:00:00"
,"12","057","0100","96015","14129","2015","2","5","27.9703280007822","-82.38005",,"Florida","2909 N 66TH ST","East Lake-Orient Park","Hillsborough","KENLY","120570100","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","Y","2015","1","36",".01","1","14129","12","Y",".01","1","14129","12","Y",".01","1","14129","12","Y","2015-03-01 00:00:00"
,"12","057","0100","96015","14129","2016","2","5","27.9703280007822","-82.38005",,"Florida","2909 N 66TH ST","East Lake-Orient Park","Hillsborough","KENLY","120570100","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","Y","2016","1","36",".01","1","14129","12","Y",".01","1","14129","12","Y",".01","1","14129","12","Y","2016-03-01 00:00:00"
,"12","057","0100","96015","14129","2017","2","5","27.9703280007822","-82.38005",,"Florida","2909 N 66TH ST","East Lake-Orient Park","Hillsborough","KENLY","120570100","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","Y","2017","1","36",".01","1","14129","12","Y",".01","1","14129","12","Y",".01","1","14129","12","Y","2017-03-01 00:00:00"
,"12","057","0100","96015","14129","2018","2","5","27.9703280007822","-82.38005",,"Florida","2909 N 66TH ST","East Lake-Orient Park","Hillsborough","KENLY","120570100","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","Lead (TSP) LC","105","Micrograms/cubic meter (LC)","Lead 3-Month 2009","3-Month Rolling Average",".15","2",".01","Y","2018","1","36",".01","1","14129","12","Y",".01","1","14129","12","Y",".01","1","14129","12","Y","2018-03-01 00:00:00"
