"mo_id","state_code","county_code","site_number","parameter_code","poc","sample_duration","pollutant_standard_id","pollutant_standard","dv_year","edt_id","design_value","observation_count","observation_percent","dv_validity_indicator","si_id","latitude","longitude","state_name","county_name","city_name","address","local_site_name","cbsa_name","epa_region","tribal_code","tribe_name","select_date"
"892874","11","001","0051","42602","1","1 HOUR","8","NO2 Annual 1971","2016","0","17.510839","8285","94","Y","99004","38.89477","-76.953426","District Of Columbia","District of Columbia","Washington","3600 Benning Road N.E.","Near Road","Washington-Arlington-Alexandria, DC-VA-MD-WV","03",,,"2016-01-01 00:00:00"
"892874","11","001","0051","42602","1","1 HOUR","8","NO2 Annual 1971","2017","0","14.89843","8406","96","Y","99004","38.89477","-76.953426","District Of Columbia","District of Columbia","Washington","3600 Benning Road N.E.","Near Road","Washington-Arlington-Alexandria, DC-VA-MD-WV","03",,,"2017-01-01 00:00:00"
"892874","11","001","0051","42602","1","1 HOUR","8","NO2 Annual 1971","2018","0","13.14455","8413","96","Y","99004","38.89477","-76.953426","District Of Columbia","District of Columbia","Washington","3600 Benning Road N.E.","Near Road","Washington-Arlington-Alexandria, DC-VA-MD-WV","03",,,"2018-01-01 00:00:00"
"892874","11","001","0051","42602","1","1 HOUR","8","NO2 Annual 1971","2019","0","13.938673","8334","95","Y","99004","38.89477","-76.953426","District Of Columbia","District of Columbia","Washington","3600 Benning Road N.E.","Near Road","Washington-Arlington-Alexandria, DC-VA-MD-WV","03",,,"2019-01-01 00:00:00"
"892874","11","001","0051","42602","1","1 HOUR","8","NO2 Annual 1971","2020","0","11.657448","8345","95","Y","99004","38.89477","-76.953426","District Of Columbia","District of Columbia","Washington","3600 Benning Road N.E.","Near Road","Washington-Arlington-Alexandria, DC-VA-MD-WV","03",,,"2020-01-01 00:00:00"
"892874","11","001","0051","42602","1","1 HOUR","8","NO2 Annual 1971","2021","0","14.636378","8145","93","Y","99004","38.89477","-76.953426","District Of Columbia","District of Columbia","Washington","3600 Benning Road N.E.","Near Road","Washington-Arlington-Alexandria, DC-VA-MD-WV","03",,,"2021-01-01 00:00:00"
"892874","11","001","0051","42602","1","1 HOUR","8","NO2 Annual 1971","2022","0","14.185408","8395","96","Y","99004","38.89477","-76.953426","District Of Columbia","District of Columbia","Washington","3600 Benning Road N.E.","Near Road","Washington-Arlington-Alexandria, DC-VA-MD-WV","03",,,"2022-01-01 00:00:00"
"892874","11","001","0051","42602","1","1 HOUR","8","NO2 Annual 1971","2023","0","14.730558","8250","94","Y","99004","38.89477","-76.953426","District Of Columbia","District of Columbia","Washington","3600 Benning Road N.E.","Near Road","Washington-Arlington-Alexandria, DC-VA-MD-WV","03",,,"2023-01-01 00:00:00"
"925138","12","011","0034","42602","1","1 HOUR","8","NO2 Annual 1971","2021","0","4.869977","2145","24","N","99130","26.053889","-80.256944","Florida","Broward","Davie","5300 South Pine Island Road, Davie, FL 33328","Daniela Banu NCORE","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2021-01-01 00:00:00"
"925138","12","011","0034","42602","1","1 HOUR","8","NO2 Annual 1971","2022","0","3.410387","2147","25","N","99130","26.053889","-80.256944","Florida","Broward","Davie","5300 South Pine Island Road, Davie, FL 33328","Daniela Banu NCORE","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2022-01-01 00:00:00"
"925138","12","011","0034","42602","1","1 HOUR","8","NO2 Annual 1971","2023","0","5.739871","2172","25","N","99130","26.053889","-80.256944","Florida","Broward","Davie","5300 South Pine Island Road, Davie, FL 33328","Daniela Banu NCORE","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2023-01-01 00:00:00"
"897075","12","011","0035","42602","1","1 HOUR","8","NO2 Annual 1971","2015","0","12.785047","1284","15","N","100494","26.132677","-80.169817","Florida","Broward","Fort Lauderdale","799 North I-95, Ft. Lauderdale, FL 33311","Near Road - Fort Lauderdale","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2015-01-01 00:00:00"
"897075","12","011","0035","42602","1","1 HOUR","8","NO2 Annual 1971","2016","0","16.146017","6276","71","N","100494","26.132677","-80.169817","Florida","Broward","Fort Lauderdale","799 North I-95, Ft. Lauderdale, FL 33311","Near Road - Fort Lauderdale","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2016-01-01 00:00:00"
"897075","12","011","0035","42602","1","1 HOUR","8","NO2 Annual 1971","2017","0","14.718681","7034","80","Y","100494","26.132677","-80.169817","Florida","Broward","Fort Lauderdale","799 North I-95, Ft. Lauderdale, FL 33311","Near Road - Fort Lauderdale","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2017-01-01 00:00:00"
"897075","12","011","0035","42602","1","1 HOUR","8","NO2 Annual 1971","2018","0","15.031888","6617","76","Y","100494","26.132677","-80.169817","Florida","Broward","Fort Lauderdale","799 North I-95, Ft. Lauderdale, FL 33311","Near Road - Fort Lauderdale","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2018-01-01 00:00:00"
"897075","12","011","0035","42602","1","1 HOUR","8","NO2 Annual 1971","2019","0","14.598758","8051","92","Y","100494","26.132677","-80.169817","Florida","Broward","Fort Lauderdale","799 North I-95, Ft. Lauderdale, FL 33311","Near Road - Fort Lauderdale","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2019-01-01 00:00:00"
"897075","12","011","0035","42602","1","1 HOUR","8","NO2 Annual 1971","2020","0","12.606185","8035","91","Y","100494","26.132677","-80.169817","Florida","Broward","Fort Lauderdale","799 North I-95, Ft. Lauderdale, FL 33311","Near Road - Fort Lauderdale","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2020-01-01 00:00:00"
"897075","12","011","0035","42602","1","1 HOUR","8","NO2 Annual 1971","2021","0","13.330663","7902","90","Y","100494","26.132677","-80.169817","Florida","Broward","Fort Lauderdale","799 North I-95, Ft. Lauderdale, FL 33311","Near Road - Fort Lauderdale","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2021-01-01 00:00:00"
"897075","12","011","0035","42602","1","1 HOUR","8","NO2 Annual 1971","2022","0","13.387668","8401","96","Y","100494","26.132677","-80.169817","Florida","Broward","Fort Lauderdale","799 North I-95, Ft. Lauderdale, FL 33311","Near Road - Fort Lauderdale","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2022-01-01 00:00:00"
"897075","12","011","0035","42602","1","1 HOUR","8","NO2 Annual 1971","2023","0","14.524922","8338","95","Y","100494","26.132677","-80.169817","Florida","Broward","Fort Lauderdale","799 North I-95, Ft. Lauderdale, FL 33311","Near Road - Fort Lauderdale","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2023-01-01 00:00:00"
"42586","12","011","8002","42602","1","1 HOUR","8","NO2 Annual 1971","2014","0","6.590049","8562","98","Y","2393","26.087567","-80.111152","Florida","Broward","Hollywood","7000 N. Ocean Drive, Dania, FL 33004","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2014-01-01 00:00:00"
"42586","12","011","8002","42602","1","1 HOUR","8","NO2 Annual 1971","2015","0","4.684791","8607","98","Y","2393","26.087567","-80.111152","Florida","Broward","Hollywood","7000 N. Ocean Drive, Dania, FL 33004","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2015-01-01 00:00:00"
"42586","12","011","8002","42602","1","1 HOUR","8","NO2 Annual 1971","2016","0","4.796082","8474","96","Y","2393","26.087567","-80.111152","Florida","Broward","Hollywood","7000 N. Ocean Drive, Dania, FL 33004","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2016-01-01 00:00:00"
"42586","12","011","8002","42602","1","1 HOUR","8","NO2 Annual 1971","2017","0","5.433249","8328","95","Y","2393","26.087567","-80.111152","Florida","Broward","Hollywood","7000 N. Ocean Drive, Dania, FL 33004","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2017-01-01 00:00:00"
"42586","12","011","8002","42602","1","1 HOUR","8","NO2 Annual 1971","2018","0","5.488048","8325","95","Y","2393","26.087567","-80.111152","Florida","Broward","Hollywood","7000 N. Ocean Drive, Dania, FL 33004","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2018-01-01 00:00:00"
"42586","12","011","8002","42602","1","1 HOUR","8","NO2 Annual 1971","2019","0","5.412251","8228","94","Y","2393","26.087567","-80.111152","Florida","Broward","Hollywood","7000 N. Ocean Drive, Dania, FL 33004","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2019-01-01 00:00:00"
"42586","12","011","8002","42602","1","1 HOUR","8","NO2 Annual 1971","2020","0","4.097133","7568","86","Y","2393","26.087567","-80.111152","Florida","Broward","Hollywood","7000 N. Ocean Drive, Dania, FL 33004","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2020-01-01 00:00:00"
"42586","12","011","8002","42602","1","1 HOUR","8","NO2 Annual 1971","2021","0","5.306766","7848","90","Y","2393","26.087567","-80.111152","Florida","Broward","Hollywood","7000 N. Ocean Drive, Dania, FL 33004","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2021-01-01 00:00:00"
"42586","12","011","8002","42602","1","1 HOUR","8","NO2 Annual 1971","2022","0","5.033711","8199","94","Y","2393","26.087567","-80.111152","Florida","Broward","Hollywood","7000 N. Ocean Drive, Dania, FL 33004","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2022-01-01 00:00:00"
"42586","12","011","8002","42602","1","1 HOUR","8","NO2 Annual 1971","2023","0","6.106064","7899","90","Y","2393","26.087567","-80.111152","Florida","Broward","Hollywood","7000 N. Ocean Drive, Dania, FL 33004","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2023-01-01 00:00:00"
"43378","12","031","0032","42602","2","1 HOUR","8","NO2 Annual 1971","2014","0","8.265823","8611","98","Y","2521","30.356339","-81.635396","Florida","Duval","Jacksonville","2900 Bennett Street, Jacksonville, FL 32206","Kooker Park","Jacksonville, FL","04",,,"2014-01-01 00:00:00"
"43378","12","031","0032","42602","2","1 HOUR","8","NO2 Annual 1971","2015","0","6.918312","7700","88","Y","2521","30.356339","-81.635396","Florida","Duval","Jacksonville","2900 Bennett Street, Jacksonville, FL 32206","Kooker Park","Jacksonville, FL","04",,,"2015-01-01 00:00:00"
"43378","12","031","0032","42602","2","1 HOUR","8","NO2 Annual 1971","2016","0","7.23101","5753","65","N","2521","30.356339","-81.635396","Florida","Duval","Jacksonville","2900 Bennett Street, Jacksonville, FL 32206","Kooker Park","Jacksonville, FL","04",,,"2016-01-01 00:00:00"
"43378","12","031","0032","42602","2","1 HOUR","8","NO2 Annual 1971","2017","0","6.91072","8200","94","Y","2521","30.356339","-81.635396","Florida","Duval","Jacksonville","2900 Bennett Street, Jacksonville, FL 32206","Kooker Park","Jacksonville, FL","04",,,"2017-01-01 00:00:00"
"43378","12","031","0032","42602","2","1 HOUR","8","NO2 Annual 1971","2018","0","6.869868","8360","95","Y","2521","30.356339","-81.635396","Florida","Duval","Jacksonville","2900 Bennett Street, Jacksonville, FL 32206","Kooker Park","Jacksonville, FL","04",,,"2018-01-01 00:00:00"
"43378","12","031","0032","42602","2","1 HOUR","8","NO2 Annual 1971","2019","0","6.552014","8094","92","Y","2521","30.356339","-81.635396","Florida","Duval","Jacksonville","2900 Bennett Street, Jacksonville, FL 32206","Kooker Park","Jacksonville, FL","04",,,"2019-01-01 00:00:00"
"43378","12","031","0032","42602","2","1 HOUR","8","NO2 Annual 1971","2020","0","6.156307","8395","96","Y","2521","30.356339","-81.635396","Florida","Duval","Jacksonville","2900 Bennett Street, Jacksonville, FL 32206","Kooker Park","Jacksonville, FL","04",,,"2020-01-01 00:00:00"
"43378","12","031","0032","42602","2","1 HOUR","8","NO2 Annual 1971","2021","0","6.362218","8287","95","Y","2521","30.356339","-81.635396","Florida","Duval","Jacksonville","2900 Bennett Street, Jacksonville, FL 32206","Kooker Park","Jacksonville, FL","04",,,"2021-01-01 00:00:00"
"43378","12","031","0032","42602","2","1 HOUR","8","NO2 Annual 1971","2022","0","6.456009","8463","97","Y","2521","30.356339","-81.635396","Florida","Duval","Jacksonville","2900 Bennett Street, Jacksonville, FL 32206","Kooker Park","Jacksonville, FL","04",,,"2022-01-01 00:00:00"
"43378","12","031","0032","42602","2","1 HOUR","8","NO2 Annual 1971","2023","0","6.215112","8265","94","Y","2521","30.356339","-81.635396","Florida","Duval","Jacksonville","2900 Bennett Street, Jacksonville, FL 32206","Kooker Park","Jacksonville, FL","04",,,"2023-01-01 00:00:00"
"890429","12","031","0108","42602","1","1 HOUR","8","NO2 Annual 1971","2014","0","12.493812","5818","66","N","97774","30.262778","-81.606833","Florida","Duval","Jacksonville","5895 Pepsi Place, Jacksonville, FL 32216","Pepsi Place","Jacksonville, FL","04",,,"2014-01-01 00:00:00"
"890429","12","031","0108","42602","1","1 HOUR","8","NO2 Annual 1971","2015","0","11.218677","7710","88","Y","97774","30.262778","-81.606833","Florida","Duval","Jacksonville","5895 Pepsi Place, Jacksonville, FL 32216","Pepsi Place","Jacksonville, FL","04",,,"2015-01-01 00:00:00"
"890429","12","031","0108","42602","1","1 HOUR","8","NO2 Annual 1971","2016","0","10.024797","5162","59","N","97774","30.262778","-81.606833","Florida","Duval","Jacksonville","5895 Pepsi Place, Jacksonville, FL 32216","Pepsi Place","Jacksonville, FL","04",,,"2016-01-01 00:00:00"
"890429","12","031","0108","42602","1","1 HOUR","8","NO2 Annual 1971","2017","0","10.557363","7857","90","Y","97774","30.262778","-81.606833","Florida","Duval","Jacksonville","5895 Pepsi Place, Jacksonville, FL 32216","Pepsi Place","Jacksonville, FL","04",,,"2017-01-01 00:00:00"
"890429","12","031","0108","42602","1","1 HOUR","8","NO2 Annual 1971","2018","0","10.883089","8474","97","Y","97774","30.262778","-81.606833","Florida","Duval","Jacksonville","5895 Pepsi Place, Jacksonville, FL 32216","Pepsi Place","Jacksonville, FL","04",,,"2018-01-01 00:00:00"
"890429","12","031","0108","42602","1","1 HOUR","8","NO2 Annual 1971","2019","0","10.549806","8001","91","Y","97774","30.262778","-81.606833","Florida","Duval","Jacksonville","5895 Pepsi Place, Jacksonville, FL 32216","Pepsi Place","Jacksonville, FL","04",,,"2019-01-01 00:00:00"
"890429","12","031","0108","42602","1","1 HOUR","8","NO2 Annual 1971","2020","0","9.598109","8195","93","Y","97774","30.262778","-81.606833","Florida","Duval","Jacksonville","5895 Pepsi Place, Jacksonville, FL 32216","Pepsi Place","Jacksonville, FL","04",,,"2020-01-01 00:00:00"
"890429","12","031","0108","42602","1","1 HOUR","8","NO2 Annual 1971","2021","0","10.850947","8234","94","Y","97774","30.262778","-81.606833","Florida","Duval","Jacksonville","5895 Pepsi Place, Jacksonville, FL 32216","Pepsi Place","Jacksonville, FL","04",,,"2021-01-01 00:00:00"
"890429","12","031","0108","42602","1","1 HOUR","8","NO2 Annual 1971","2022","0","9.954882","8132","93","Y","97774","30.262778","-81.606833","Florida","Duval","Jacksonville","5895 Pepsi Place, Jacksonville, FL 32216","Pepsi Place","Jacksonville, FL","04",,,"2022-01-01 00:00:00"
"890429","12","031","0108","42602","1","1 HOUR","8","NO2 Annual 1971","2023","0","10.314779","8248","94","Y","97774","30.262778","-81.606833","Florida","Duval","Jacksonville","5895 Pepsi Place, Jacksonville, FL 32216","Pepsi Place","Jacksonville, FL","04",,,"2023-01-01 00:00:00"
"898420","12","057","0113","42602","1","1 HOUR","8","NO2 Annual 1971","2016","0","10.128327","7590","86","Y","101317","27.955133","-82.469532","Florida","Hillsborough","Tampa","1497 N Munro Street, Tampa, FL 33607","Munro Street (Near-Road)","Tampa-St. Petersburg-Clearwater, FL","04",,,"2016-01-01 00:00:00"
"898420","12","057","0113","42602","1","1 HOUR","8","NO2 Annual 1971","2017","0","9.948194","7669","88","Y","101317","27.955133","-82.469532","Florida","Hillsborough","Tampa","1497 N Munro Street, Tampa, FL 33607","Munro Street (Near-Road)","Tampa-St. Petersburg-Clearwater, FL","04",,,"2017-01-01 00:00:00"
"898420","12","057","0113","42602","1","1 HOUR","8","NO2 Annual 1971","2018","0","9.58678","6861","78","Y","101317","27.955133","-82.469532","Florida","Hillsborough","Tampa","1497 N Munro Street, Tampa, FL 33607","Munro Street (Near-Road)","Tampa-St. Petersburg-Clearwater, FL","04",,,"2018-01-01 00:00:00"
"898420","12","057","0113","42602","1","1 HOUR","8","NO2 Annual 1971","2019","0","9.555619","8409","96","Y","101317","27.955133","-82.469532","Florida","Hillsborough","Tampa","1497 N Munro Street, Tampa, FL 33607","Munro Street (Near-Road)","Tampa-St. Petersburg-Clearwater, FL","04",,,"2019-01-01 00:00:00"
"898420","12","057","0113","42602","1","1 HOUR","8","NO2 Annual 1971","2020","0","8.709853","8434","96","Y","101317","27.955133","-82.469532","Florida","Hillsborough","Tampa","1497 N Munro Street, Tampa, FL 33607","Munro Street (Near-Road)","Tampa-St. Petersburg-Clearwater, FL","04",,,"2020-01-01 00:00:00"
"898420","12","057","0113","42602","1","1 HOUR","8","NO2 Annual 1971","2021","0","8.876977","8066","92","Y","101317","27.955133","-82.469532","Florida","Hillsborough","Tampa","1497 N Munro Street, Tampa, FL 33607","Munro Street (Near-Road)","Tampa-St. Petersburg-Clearwater, FL","04",,,"2021-01-01 00:00:00"
"898420","12","057","0113","42602","1","1 HOUR","8","NO2 Annual 1971","2022","0","9.165235","8477","97","Y","101317","27.955133","-82.469532","Florida","Hillsborough","Tampa","1497 N Munro Street, Tampa, FL 33607","Munro Street (Near-Road)","Tampa-St. Petersburg-Clearwater, FL","04",,,"2022-01-01 00:00:00"
"898420","12","057","0113","42602","1","1 HOUR","8","NO2 Annual 1971","2023","0","9.183141","8043","92","Y","101317","27.955133","-82.469532","Florida","Hillsborough","Tampa","1497 N Munro Street, Tampa, FL 33607","Munro Street (Near-Road)","Tampa-St. Petersburg-Clearwater, FL","04",,,"2023-01-01 00:00:00"
"44652","12","057","1065","42602","1","1 HOUR","8","NO2 Annual 1971","2014","0","4.546873","8459","97","Y","2799","27.892523","-82.538429","Florida","Hillsborough","Tampa","5121 Gandy Blvd, Tampa, FL 33611","USMC Reserve Center (Gandy)","Tampa-St. Petersburg-Clearwater, FL","04",,,"2014-01-01 00:00:00"
"44652","12","057","1065","42602","1","1 HOUR","8","NO2 Annual 1971","2015","0","4.34305","7684","88","Y","2799","27.892523","-82.538429","Florida","Hillsborough","Tampa","5121 Gandy Blvd, Tampa, FL 33611","USMC Reserve Center (Gandy)","Tampa-St. Petersburg-Clearwater, FL","04",,,"2015-01-01 00:00:00"
"44652","12","057","1065","42602","1","1 HOUR","8","NO2 Annual 1971","2016","0","4.178872","7715","88","Y","2799","27.892523","-82.538429","Florida","Hillsborough","Tampa","5121 Gandy Blvd, Tampa, FL 33611","USMC Reserve Center (Gandy)","Tampa-St. Petersburg-Clearwater, FL","04",,,"2016-01-01 00:00:00"
"44652","12","057","1065","42602","1","1 HOUR","8","NO2 Annual 1971","2017","0","3.844109","3539","40","N","2799","27.892523","-82.538429","Florida","Hillsborough","Tampa","5121 Gandy Blvd, Tampa, FL 33611","USMC Reserve Center (Gandy)","Tampa-St. Petersburg-Clearwater, FL","04",,,"2017-01-01 00:00:00"
"890441","12","057","1111","42602","1","1 HOUR","8","NO2 Annual 1971","2014","0","12.052783","6252","71","N","97779","27.95555","-82.46714","Florida","Hillsborough","Tampa","601 W. Laurel Street","Julian B. Lane Park","Tampa-St. Petersburg-Clearwater, FL","04",,,"2014-01-01 00:00:00"
"890441","12","057","1111","42602","1","1 HOUR","8","NO2 Annual 1971","2015","0","11.845772","8066","92","Y","97779","27.95555","-82.46714","Florida","Hillsborough","Tampa","601 W. Laurel Street","Julian B. Lane Park","Tampa-St. Petersburg-Clearwater, FL","04",,,"2015-01-01 00:00:00"
"927777","12","057","3002","42602","2","1 HOUR","8","NO2 Annual 1971","2022","0","2.93669","2036","23","N","91880","27.96565","-82.2304","Florida","Hillsborough","Valrico","1167 N Dover Road, Valrico, FL 33527","SYDNEY","Tampa-St. Petersburg-Clearwater, FL","04",,,"2022-01-01 00:00:00"
"924863","12","086","0019","42602","1","1 HOUR","8","NO2 Annual 1971","2021","0","15.223246","1953","22","N","2429","25.899539","-80.38259","Florida","Miami-Dade","Miami","14001-14027 N Okeechobee Rd, Hialeah, FL 33018","PENNSUCO","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2021-01-01 00:00:00"
"924863","12","086","0019","42602","1","1 HOUR","8","NO2 Annual 1971","2022","0","12.454964","8391","96","Y","2429","25.899539","-80.38259","Florida","Miami-Dade","Miami","14001-14027 N Okeechobee Rd, Hialeah, FL 33018","PENNSUCO","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2022-01-01 00:00:00"
"924863","12","086","0019","42602","1","1 HOUR","8","NO2 Annual 1971","2023","0","13.571985","7114","81","Y","2429","25.899539","-80.38259","Florida","Miami-Dade","Miami","14001-14027 N Okeechobee Rd, Hialeah, FL 33018","PENNSUCO","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2023-01-01 00:00:00"
"42733","12","086","0027","42602","1","1 HOUR","8","NO2 Annual 1971","2014","0","3.823354","8401","96","Y","2437","25.732878","-80.16175","Florida","Miami-Dade","Miami","4600 Rickenbacker Causeway, Miami, FL 33149","Rosenstiel","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2014-01-01 00:00:00"
"42733","12","086","0027","42602","1","1 HOUR","8","NO2 Annual 1971","2015","0","2.338444","7892","90","Y","2437","25.732878","-80.16175","Florida","Miami-Dade","Miami","4600 Rickenbacker Causeway, Miami, FL 33149","Rosenstiel","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2015-01-01 00:00:00"
"42733","12","086","0027","42602","1","1 HOUR","8","NO2 Annual 1971","2016","0","2.939537","8253","94","Y","2437","25.732878","-80.16175","Florida","Miami-Dade","Miami","4600 Rickenbacker Causeway, Miami, FL 33149","Rosenstiel","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2016-01-01 00:00:00"
"42733","12","086","0027","42602","1","1 HOUR","8","NO2 Annual 1971","2017","0","3.354497","7004","80","Y","2437","25.732878","-80.16175","Florida","Miami-Dade","Miami","4600 Rickenbacker Causeway, Miami, FL 33149","Rosenstiel","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2017-01-01 00:00:00"
"42733","12","086","0027","42602","1","1 HOUR","8","NO2 Annual 1971","2018","0","2.786732","8125","93","Y","2437","25.732878","-80.16175","Florida","Miami-Dade","Miami","4600 Rickenbacker Causeway, Miami, FL 33149","Rosenstiel","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2018-01-01 00:00:00"
"42733","12","086","0027","42602","1","1 HOUR","8","NO2 Annual 1971","2019","0","2.903545","7250","83","Y","2437","25.732878","-80.16175","Florida","Miami-Dade","Miami","4600 Rickenbacker Causeway, Miami, FL 33149","Rosenstiel","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2019-01-01 00:00:00"
"42733","12","086","0027","42602","1","1 HOUR","8","NO2 Annual 1971","2020","0","2.294219","7576","86","Y","2437","25.732878","-80.16175","Florida","Miami-Dade","Miami","4600 Rickenbacker Causeway, Miami, FL 33149","Rosenstiel","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2020-01-01 00:00:00"
"42733","12","086","0027","42602","1","1 HOUR","8","NO2 Annual 1971","2021","0","3.561626","7393","84","Y","2437","25.732878","-80.16175","Florida","Miami-Dade","Miami","4600 Rickenbacker Causeway, Miami, FL 33149","Rosenstiel","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2021-01-01 00:00:00"
"42733","12","086","0027","42602","1","1 HOUR","8","NO2 Annual 1971","2022","0","3.080998","8478","97","Y","2437","25.732878","-80.16175","Florida","Miami-Dade","Miami","4600 Rickenbacker Causeway, Miami, FL 33149","Rosenstiel","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2022-01-01 00:00:00"
"42733","12","086","0027","42602","1","1 HOUR","8","NO2 Annual 1971","2023","0","3.135459","8232","94","Y","2437","25.732878","-80.16175","Florida","Miami-Dade","Miami","4600 Rickenbacker Causeway, Miami, FL 33149","Rosenstiel","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2023-01-01 00:00:00"
"906330","12","086","0035","42602","1","1 HOUR","8","NO2 Annual 1971","2017","0","11.573306","7009","80","Y","103414","25.785472","-80.284206","Florida","Miami-Dade","Miami","5600 Perimeter Road","Perimeter Road","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2017-01-01 00:00:00"
"906330","12","086","0035","42602","1","1 HOUR","8","NO2 Annual 1971","2018","0","11.3026","6962","79","Y","103414","25.785472","-80.284206","Florida","Miami-Dade","Miami","5600 Perimeter Road","Perimeter Road","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2018-01-01 00:00:00"
"906330","12","086","0035","42602","1","1 HOUR","8","NO2 Annual 1971","2019","0","11.228736","7816","89","Y","103414","25.785472","-80.284206","Florida","Miami-Dade","Miami","5600 Perimeter Road","Perimeter Road","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2019-01-01 00:00:00"
"906330","12","086","0035","42602","1","1 HOUR","8","NO2 Annual 1971","2020","0","8.534602","7306","83","Y","103414","25.785472","-80.284206","Florida","Miami-Dade","Miami","5600 Perimeter Road","Perimeter Road","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2020-01-01 00:00:00"
"906330","12","086","0035","42602","1","1 HOUR","8","NO2 Annual 1971","2021","0","11.682773","7941","91","Y","103414","25.785472","-80.284206","Florida","Miami-Dade","Miami","5600 Perimeter Road","Perimeter Road","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2021-01-01 00:00:00"
"906330","12","086","0035","42602","1","1 HOUR","8","NO2 Annual 1971","2022","0","12.620137","8164","93","Y","103414","25.785472","-80.284206","Florida","Miami-Dade","Miami","5600 Perimeter Road","Perimeter Road","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2022-01-01 00:00:00"
"906330","12","086","0035","42602","1","1 HOUR","8","NO2 Annual 1971","2023","0","13.933701","8059","92","Y","103414","25.785472","-80.284206","Florida","Miami-Dade","Miami","5600 Perimeter Road","Perimeter Road","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2023-01-01 00:00:00"
"42991","12","086","4002","42602","2","1 HOUR","8","NO2 Annual 1971","2014","0","9.144554","7409","85","Y","2479","25.798709","-80.210048","Florida","Miami-Dade","Miami","864 NW 3rd Street, Miami, FL 33127","Lab Annex","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2014-01-01 00:00:00"
"42991","12","086","4002","42602","2","1 HOUR","8","NO2 Annual 1971","2015","0","8.639309","7810","89","Y","2479","25.798709","-80.210048","Florida","Miami-Dade","Miami","864 NW 3rd Street, Miami, FL 33127","Lab Annex","Miami-Fort Lauderdale-West Palm Beach, FL","04",,,"2015-01-01 00:00:00"
