"si_id","tribal_code","state_code","county_code","site_number","parameter_code","poc","dv_year","edt_id","co_1hr_2nd_max_value","co_1hr_2nd_max_date_time","co_8hr_2nd_max_value","co_8hr_2nd_max_date_time","linked_site_indicator","address","local_site_name","latitude","longitude","state_name","county_name","cbsa_name","tribe_name","select_date","dv_validity_ind"
"97401",,"08","031","0027","42101","1","2016","5","3.2","2016-01-05 07:00:00","2.1","2016-01-04 01:00:00",,"971 Yuma Street","I-25","39.73217","-105.0153","Colorado","Denver","Denver-Aurora-Lakewood, CO",,"2016-01-01 00:00:00","Y"
"97401",,"08","031","0027","42101","1","2017","5","3.2","2016-01-05 07:00:00","2.1","2016-01-04 01:00:00",,"971 Yuma Street","I-25","39.73217","-105.0153","Colorado","Denver","Denver-Aurora-Lakewood, CO",,"2017-01-01 00:00:00","Y"
"97401",,"08","031","0027","42101","1","2018","5","4","2018-01-08 20:00:00","2.9","2018-01-09 04:00:00",,"971 Yuma Street","I-25","39.73217","-105.0153","Colorado","Denver","Denver-Aurora-Lakewood, CO",,"2018-01-01 00:00:00","Y"
"97401",,"08","031","0027","42101","1","2019","5","4","2018-01-08 20:00:00","2.9","2018-01-09 04:00:00",,"971 Yuma Street","I-25","39.73217","-105.0153","Colorado","Denver","Denver-Aurora-Lakewood, CO",,"2019-01-01 00:00:00","Y"
"97401",,"08","031","0027","42101","1","2020","5","2.6","2019-12-20 20:00:00","2","2019-02-09 07:00:00",,"971 Yuma Street","I-25","39.73217","-105.0153","Colorado","Denver","Denver-Aurora-Lakewood, CO",,"2020-01-01 00:00:00","Y"
"97401",,"08","031","0027","42101","1","2021","5","2.4","2020-12-08 18:00:00","1.8","2021-02-02 01:00:00",,"971 Yuma Street","I-25","39.73217","-105.0153","Colorado","Denver","Denver-Aurora-Lakewood, CO",,"2021-01-01 00:00:00","Y"
"97401",,"08","031","0027","42101","1","2022","5","2.4","2022-01-07 20:00:00","1.8","2021-02-02 01:00:00",,"971 Yuma Street","I-25","39.73217","-105.0153","Colorado","Denver","Denver-Aurora-Lakewood, CO",,"2022-01-01 00:00:00","Y"
"97401",,"08","031","0027","42101","1","2023","5","2.4","2022-01-07 20:00:00","1.8","2023-02-25 02:00:00",,"971 Yuma Street","I-25","39.73217","-105.0153","Colorado","Denver","Denver-Aurora-Lakewood, CO",,"2023-01-01 00:00:00","Y"
"1783",,"08","041","0015","42101","1","2014","5","1.9","2013-01-09 07:00:00","1.3","2013-01-07 23:00:00",,"690 W. HIGHWAY 24","COLORADO SPRINGS - HIGHWAY 24","38.830895","-104.839243","Colorado","El Paso","Colorado Springs, CO",,"2014-01-01 00:00:00","Y"
"1783",,"08","041","0015","42101","2","2014","5","3.4","2014-01-07 17:00:00","2.2","2014-01-07 12:00:00",,"690 W. HIGHWAY 24","COLORADO SPRINGS - HIGHWAY 24","38.830895","-104.839243","Colorado","El Paso","Colorado Springs, CO",,"2014-01-01 00:00:00","Y"
"1783",,"08","041","0015","42101","2","2015","5","3.4","2014-01-07 17:00:00","2.2","2014-01-07 12:00:00",,"690 W. HIGHWAY 24","COLORADO SPRINGS - HIGHWAY 24","38.830895","-104.839243","Colorado","El Paso","Colorado Springs, CO",,"2015-01-01 00:00:00","Y"
"1783",,"08","041","0015","42101","2","2016","5","3.1","2015-01-16 11:00:00","1.7","2015-01-16 10:00:00",,"690 W. HIGHWAY 24","COLORADO SPRINGS - HIGHWAY 24","38.830895","-104.839243","Colorado","El Paso","Colorado Springs, CO",,"2016-01-01 00:00:00","Y"
"1783",,"08","041","0015","42101","2","2017","5","2.6","2016-12-30 08:00:00","1.3","2016-01-02 23:00:00",,"690 W. HIGHWAY 24","COLORADO SPRINGS - HIGHWAY 24","38.830895","-104.839243","Colorado","El Paso","Colorado Springs, CO",,"2017-01-01 00:00:00","Y"
"1783",,"08","041","0015","42101","2","2018","5","2.5","2018-01-03 08:00:00","1.5","2018-12-15 22:00:00",,"690 W. HIGHWAY 24","COLORADO SPRINGS - HIGHWAY 24","38.830895","-104.839243","Colorado","El Paso","Colorado Springs, CO",,"2018-01-01 00:00:00","Y"
"1783",,"08","041","0015","42101","2","2019","5","2.6","2019-12-18 08:00:00","1.6","2019-12-18 22:00:00",,"690 W. HIGHWAY 24","COLORADO SPRINGS - HIGHWAY 24","38.830895","-104.839243","Colorado","El Paso","Colorado Springs, CO",,"2019-01-01 00:00:00","Y"
"1783",,"08","041","0015","42101","2","2020","5","2.6","2019-12-18 08:00:00","1.6","2019-12-18 22:00:00",,"690 W. HIGHWAY 24","COLORADO SPRINGS - HIGHWAY 24","38.830895","-104.839243","Colorado","El Paso","Colorado Springs, CO",,"2020-01-01 00:00:00","Y"
"1783",,"08","041","0015","42101","2","2021","5","1.9","2021-01-28 08:00:00","1.1","2020-01-03 23:00:00",,"690 W. HIGHWAY 24","COLORADO SPRINGS - HIGHWAY 24","38.830895","-104.839243","Colorado","El Paso","Colorado Springs, CO",,"2021-01-01 00:00:00","Y"
"1783",,"08","041","0015","42101","2","2022","5","1.9","2021-01-28 08:00:00","1.1","2021-12-01 21:00:00",,"690 W. HIGHWAY 24","COLORADO SPRINGS - HIGHWAY 24","38.830895","-104.839243","Colorado","El Paso","Colorado Springs, CO",,"2022-01-01 00:00:00","Y"
"1783",,"08","041","0015","42101","2","2023","5","1.8","2022-02-07 07:00:00","1.1","2023-12-06 23:00:00",,"690 W. HIGHWAY 24","COLORADO SPRINGS - HIGHWAY 24","38.830895","-104.839243","Colorado","El Paso","Colorado Springs, CO",,"2023-01-01 00:00:00","Y"
"96461",,"08","057","0003","42101","1","2014","5",".4","2013-04-15 18:00:00",".3","2013-04-15 18:00:00",,"Walden, Colorado - Chandler Ranch","Walden - Colorado, Chandler Ranch","40.882222","-106.306111","Colorado","Jackson",,,"2014-01-01 00:00:00","Y"
"96461",,"08","057","0003","42101","1","2015","5",".3","2014-04-21 05:00:00",".3","2014-05-26 01:00:00",,"Walden, Colorado - Chandler Ranch","Walden - Colorado, Chandler Ranch","40.882222","-106.306111","Colorado","Jackson",,,"2015-01-01 00:00:00","Y"
"1857","750","08","067","7001","42101","1","2014","5","1.7","2013-06-28 04:00:00","1","2013-12-27 07:00:00",,"1 MI. NE OF IGNACIO ON COUNTY RD. 517","UTE 1","37.13678","-107.62863","Colorado","La Plata","Durango, CO","Southern Ute Indian Tribe of Southern Ute Reservation, CO","2014-01-01 00:00:00","Y"
"1857","750","08","067","7001","42101","1","2015","5","1.3","2014-09-14 23:00:00","1","2014-01-03 10:00:00",,"1 MI. NE OF IGNACIO ON COUNTY RD. 517","UTE 1","37.13678","-107.62863","Colorado","La Plata","Durango, CO","Southern Ute Indian Tribe of Southern Ute Reservation, CO","2015-01-01 00:00:00","Y"
"1857","750","08","067","7001","42101","1","2016","5","4.7","2016-11-15 01:00:00","1.2","2016-12-10 02:00:00",,"1 MI. NE OF IGNACIO ON COUNTY RD. 517","UTE 1","37.13678","-107.62863","Colorado","La Plata","Durango, CO","Southern Ute Indian Tribe of Southern Ute Reservation, CO","2016-01-01 00:00:00","Y"
"1857","750","08","067","7001","42101","1","2017","5","4.7","2016-11-15 01:00:00","1.2","2016-12-10 02:00:00",,"1 MI. NE OF IGNACIO ON COUNTY RD. 517","UTE 1","37.13678","-107.62863","Colorado","La Plata","Durango, CO","Southern Ute Indian Tribe of Southern Ute Reservation, CO","2017-01-01 00:00:00","Y"
"1857","750","08","067","7001","42101","1","2018","5","1.1","2017-01-09 16:00:00","1","2017-01-09 03:00:00",,"1 MI. NE OF IGNACIO ON COUNTY RD. 517","UTE 1","37.13678","-107.62863","Colorado","La Plata","Durango, CO","Southern Ute Indian Tribe of Southern Ute Reservation, CO","2018-01-01 00:00:00","Y"
"1857","750","08","067","7001","42101","1","2019","5","1.1","2018-03-30 03:00:00",".6","2018-02-13 07:00:00",,"1 MI. NE OF IGNACIO ON COUNTY RD. 517","UTE 1","37.13678","-107.62863","Colorado","La Plata","Durango, CO","Southern Ute Indian Tribe of Southern Ute Reservation, CO","2019-01-01 00:00:00","Y"
"1857","750","08","067","7001","42101","1","2020","5","1.9","2020-02-17 03:00:00",".4","2019-02-12 22:00:00",,"1 MI. NE OF IGNACIO ON COUNTY RD. 517","UTE 1","37.13678","-107.62863","Colorado","La Plata","Durango, CO","Southern Ute Indian Tribe of Southern Ute Reservation, CO","2020-01-01 00:00:00","Y"
"1857","750","08","067","7001","42101","1","2021","5","1.9","2020-02-17 03:00:00",".4","2021-11-30 19:00:00",,"1 MI. NE OF IGNACIO ON COUNTY RD. 517","UTE 1","37.13678","-107.62863","Colorado","La Plata","Durango, CO","Southern Ute Indian Tribe of Southern Ute Reservation, CO","2021-01-01 00:00:00","Y"
"1857","750","08","067","7001","42101","1","2022","5","1.3","2022-01-18 13:00:00",".4","2021-11-30 19:00:00",,"1 MI. NE OF IGNACIO ON COUNTY RD. 517","UTE 1","37.13678","-107.62863","Colorado","La Plata","Durango, CO","Southern Ute Indian Tribe of Southern Ute Reservation, CO","2022-01-01 00:00:00","Y"
"1857","750","08","067","7001","42101","1","2023","5","1.8","2023-02-11 01:00:00",".7","2023-02-12 05:00:00",,"1 MI. NE OF IGNACIO ON COUNTY RD. 517","UTE 1","37.13678","-107.62863","Colorado","La Plata","Durango, CO","Southern Ute Indian Tribe of Southern Ute Reservation, CO","2023-01-01 00:00:00","Y"
"1859","750","08","067","7003","42101","1","2021","5",".4","2021-11-24 07:00:00",".3","2021-11-26 18:00:00",,"7571 HWY. 5505","UTE 3","37.10258","-107.870219","Colorado","La Plata","Durango, CO","Southern Ute Indian Tribe of Southern Ute Reservation, CO","2021-01-01 00:00:00","Y"
"1859","750","08","067","7003","42101","1","2022","5",".4","2021-11-24 07:00:00",".3","2022-01-12 21:00:00",,"7571 HWY. 5505","UTE 3","37.10258","-107.870219","Colorado","La Plata","Durango, CO","Southern Ute Indian Tribe of Southern Ute Reservation, CO","2022-01-01 00:00:00","Y"
"1859","750","08","067","7003","42101","1","2023","5","2.9","2023-11-15 12:00:00",".4","2023-12-29 07:00:00",,"7571 HWY. 5505","UTE 3","37.10258","-107.870219","Colorado","La Plata","Durango, CO","Southern Ute Indian Tribe of Southern Ute Reservation, CO","2023-01-01 00:00:00","Y"
"1872",,"08","069","1004","42101","1","2014","5","2.6","2014-12-11 17:00:00","1.4","2014-12-09 23:00:00",,"708 S. Mason St.","Fort Collins - CSU - S. Mason","40.57747","-105.07892","Colorado","Larimer","Fort Collins, CO",,"2014-01-01 00:00:00","Y"
"1872",,"08","069","1004","42101","1","2015","5","4.5","2015-01-08 10:00:00","1.4","2014-12-09 23:00:00",,"708 S. Mason St.","Fort Collins - CSU - S. Mason","40.57747","-105.07892","Colorado","Larimer","Fort Collins, CO",,"2015-01-01 00:00:00","Y"
"1872",,"08","069","1004","42101","1","2016","5","4.5","2015-01-08 10:00:00","1.4","2015-01-26 21:00:00",,"708 S. Mason St.","Fort Collins - CSU - S. Mason","40.57747","-105.07892","Colorado","Larimer","Fort Collins, CO",,"2016-01-01 00:00:00","Y"
"1872",,"08","069","1004","42101","1","2017","5","2.1","2016-11-07 19:00:00","1.3","2016-01-04 23:00:00",,"708 S. Mason St.","Fort Collins - CSU - S. Mason","40.57747","-105.07892","Colorado","Larimer","Fort Collins, CO",,"2017-01-01 00:00:00","Y"
"1872",,"08","069","1004","42101","1","2018","5","2.3","2018-01-18 17:00:00","1.6","2018-01-19 23:00:00",,"708 S. Mason St.","Fort Collins - CSU - S. Mason","40.57747","-105.07892","Colorado","Larimer","Fort Collins, CO",,"2018-01-01 00:00:00","Y"
"1872",,"08","069","1004","42101","1","2019","5","2.3","2018-01-18 17:00:00","1.6","2018-01-19 23:00:00",,"708 S. Mason St.","Fort Collins - CSU - S. Mason","40.57747","-105.07892","Colorado","Larimer","Fort Collins, CO",,"2019-01-01 00:00:00","Y"
"1872",,"08","069","1004","42101","1","2020","5","2.1","2019-12-18 08:00:00","1.3","2019-11-12 23:00:00",,"708 S. Mason St.","Fort Collins - CSU - S. Mason","40.57747","-105.07892","Colorado","Larimer","Fort Collins, CO",,"2020-01-01 00:00:00","Y"
"1872",,"08","069","1004","42101","1","2021","5","1.7","2020-08-23 08:00:00","1.1","2020-08-23 11:00:00",,"708 S. Mason St.","Fort Collins - CSU - S. Mason","40.57747","-105.07892","Colorado","Larimer","Fort Collins, CO",,"2021-01-01 00:00:00","Y"
"1872",,"08","069","1004","42101","1","2022","5","1.6","2022-11-08 17:00:00","1.1","2022-01-07 23:00:00",,"708 S. Mason St.","Fort Collins - CSU - S. Mason","40.57747","-105.07892","Colorado","Larimer","Fort Collins, CO",,"2022-01-01 00:00:00","Y"
"1872",,"08","069","1004","42101","1","2023","5","1.7","2023-12-06 17:00:00","1.1","2022-01-07 23:00:00",,"708 S. Mason St.","Fort Collins - CSU - S. Mason","40.57747","-105.07892","Colorado","Larimer","Fort Collins, CO",,"2023-01-01 00:00:00","Y"
"91812",,"08","077","0018","42101","1","2014","5","1.7","2014-12-12 17:00:00",".9","2014-01-18 02:00:00",,"645 1/4 PITKIN AVE.","GRAND JUNCTION - PITKIN","39.064289","-108.56155","Colorado","Mesa","Grand Junction, CO",,"2014-01-01 00:00:00","Y"
"91812",,"08","077","0018","42101","1","2015","5","1.7","2014-12-12 17:00:00",".9","2015-01-21 08:00:00",,"645 1/4 PITKIN AVE.","GRAND JUNCTION - PITKIN","39.064289","-108.56155","Colorado","Mesa","Grand Junction, CO",,"2015-01-01 00:00:00","Y"
"91812",,"08","077","0018","42101","1","2016","5","1.8","2016-03-21 22:00:00","1","2016-12-12 20:00:00",,"645 1/4 PITKIN AVE.","GRAND JUNCTION - PITKIN","39.064289","-108.56155","Colorado","Mesa","Grand Junction, CO",,"2016-01-01 00:00:00","Y"
"91812",,"08","077","0018","42101","1","2017","5","1.8","2016-03-21 22:00:00","1","2016-12-12 20:00:00",,"645 1/4 PITKIN AVE.","GRAND JUNCTION - PITKIN","39.064289","-108.56155","Colorado","Mesa","Grand Junction, CO",,"2017-01-01 00:00:00","Y"
"91812",,"08","077","0018","42101","1","2018","5","1.3","2017-11-16 18:00:00",".9","2017-12-17 03:00:00",,"645 1/4 PITKIN AVE.","GRAND JUNCTION - PITKIN","39.064289","-108.56155","Colorado","Mesa","Grand Junction, CO",,"2018-01-01 00:00:00","Y"
"91812",,"08","077","0018","42101","1","2019","5","1.2","2018-02-01 22:00:00",".8","2018-01-26 00:00:00",,"645 1/4 PITKIN AVE.","GRAND JUNCTION - PITKIN","39.064289","-108.56155","Colorado","Mesa","Grand Junction, CO",,"2019-01-01 00:00:00","Y"
"91812",,"08","077","0018","42101","1","2020","5","1.1","2019-01-08 08:00:00",".7","2019-01-13 02:00:00",,"645 1/4 PITKIN AVE.","GRAND JUNCTION - PITKIN","39.064289","-108.56155","Colorado","Mesa","Grand Junction, CO",,"2020-01-01 00:00:00","Y"
"91114",,"08","123","0009","42101","1","2015","5","1.2","2015-11-25 11:00:00",".9","2015-12-19 11:00:00",,"3101 35TH AVE.","Greeley - Weld County Tower","40.386368","-104.73744","Colorado","Weld","Greeley, CO",,"2015-01-01 00:00:00","Y"
"91114",,"08","123","0009","42101","1","2016","5","1.2","2015-11-25 11:00:00",".9","2015-12-19 11:00:00",,"3101 35TH AVE.","Greeley - Weld County Tower","40.386368","-104.73744","Colorado","Weld","Greeley, CO",,"2016-01-01 00:00:00","Y"
"91114",,"08","123","0009","42101","1","2017","5","1.3","2017-01-07 07:00:00",".9","2016-01-06 10:00:00",,"3101 35TH AVE.","Greeley - Weld County Tower","40.386368","-104.73744","Colorado","Weld","Greeley, CO",,"2017-01-01 00:00:00","Y"
"91114",,"08","123","0009","42101","1","2018","5","1.3","2018-01-19 10:00:00",".9","2018-12-10 19:00:00",,"3101 35TH AVE.","Greeley - Weld County Tower","40.386368","-104.73744","Colorado","Weld","Greeley, CO",,"2018-01-01 00:00:00","Y"
"91114",,"08","123","0009","42101","1","2019","5","1.3","2018-01-19 10:00:00",".9","2018-12-10 19:00:00",,"3101 35TH AVE.","Greeley - Weld County Tower","40.386368","-104.73744","Colorado","Weld","Greeley, CO",,"2019-01-01 00:00:00","Y"
"91114",,"08","123","0009","42101","1","2020","5","1.4","2020-04-01 13:00:00",".8","2019-01-02 23:00:00",,"3101 35TH AVE.","Greeley - Weld County Tower","40.386368","-104.73744","Colorado","Weld","Greeley, CO",,"2020-01-01 00:00:00","Y"
"91114",,"08","123","0009","42101","1","2021","5","1.4","2020-04-01 13:00:00",".7","2020-04-01 22:00:00",,"3101 35TH AVE.","Greeley - Weld County Tower","40.386368","-104.73744","Colorado","Weld","Greeley, CO",,"2021-01-01 00:00:00","Y"
"91114",,"08","123","0009","42101","1","2022","5","1.2","2022-01-07 17:00:00",".7","2022-01-02 20:00:00",,"3101 35TH AVE.","Greeley - Weld County Tower","40.386368","-104.73744","Colorado","Weld","Greeley, CO",,"2022-01-01 00:00:00","Y"
"91114",,"08","123","0009","42101","1","2023","5","1.2","2022-01-07 17:00:00",".7","2022-01-02 20:00:00",,"3101 35TH AVE.","Greeley - Weld County Tower","40.386368","-104.73744","Colorado","Weld","Greeley, CO",,"2023-01-01 00:00:00","Y"
"91789",,"08","123","0010","42101","1","2014","5","3","2013-12-17 17:00:00","1.7","2013-12-17 22:00:00",,"905 10TH AVE.","Greeley - West Annex Bldg","40.423432","-104.69479","Colorado","Weld","Greeley, CO",,"2014-01-01 00:00:00","Y"
"91789",,"08","123","0010","42101","1","2015","5","3.2","2015-03-31 13:00:00","1.7","2014-12-12 11:00:00",,"905 10TH AVE.","Greeley - West Annex Bldg","40.423432","-104.69479","Colorado","Weld","Greeley, CO",,"2015-01-01 00:00:00","Y"
"91789",,"08","123","0010","42101","1","2016","5","3.2","2015-03-31 13:00:00","1.6","2015-01-22 23:00:00",,"905 10TH AVE.","Greeley - West Annex Bldg","40.423432","-104.69479","Colorado","Weld","Greeley, CO",,"2016-01-01 00:00:00","Y"
"1996",,"09","001","0010","42101","1","2014","5","3.2","2013-11-15 07:00:00","1.8","2013-02-11 22:00:00",,"ROOSEVELT SCHOOL PARK AVE.","Roosevelt School-Bridgeport","41.170833","-73.194722","Connecticut","Fairfield","Bridgeport-Stamford-Norwalk, CT",,"2014-01-01 00:00:00","Y"
"1996",,"09","001","0010","42101","1","2015","5","2.4","2014-10-28 07:00:00","1.8","2015-12-11 01:00:00",,"ROOSEVELT SCHOOL PARK AVE.","Roosevelt School-Bridgeport","41.170833","-73.194722","Connecticut","Fairfield","Bridgeport-Stamford-Norwalk, CT",,"2015-01-01 00:00:00","Y"
"1996",,"09","001","0010","42101","1","2016","5","2.5","2016-01-26 07:00:00","1.8","2015-12-11 01:00:00",,"ROOSEVELT SCHOOL PARK AVE.","Roosevelt School-Bridgeport","41.170833","-73.194722","Connecticut","Fairfield","Bridgeport-Stamford-Norwalk, CT",,"2016-01-01 00:00:00","Y"
"1996",,"09","001","0010","42101","1","2017","5","2.5","2016-01-26 07:00:00","1.5","2016-11-03 07:00:00",,"ROOSEVELT SCHOOL PARK AVE.","Roosevelt School-Bridgeport","41.170833","-73.194722","Connecticut","Fairfield","Bridgeport-Stamford-Norwalk, CT",,"2017-01-01 00:00:00","Y"
"1996",,"09","001","0010","42101","1","2018","5","2.4","2018-12-20 08:00:00","1.4","2018-12-20 02:00:00",,"ROOSEVELT SCHOOL PARK AVE.","Roosevelt School-Bridgeport","41.170833","-73.194722","Connecticut","Fairfield","Bridgeport-Stamford-Norwalk, CT",,"2018-01-01 00:00:00","Y"
"1996",,"09","001","0010","42101","1","2019","5","2.5","2019-11-26 08:00:00","1.7","2019-02-05 03:00:00",,"ROOSEVELT SCHOOL PARK AVE.","Roosevelt School-Bridgeport","41.170833","-73.194722","Connecticut","Fairfield","Bridgeport-Stamford-Norwalk, CT",,"2019-01-01 00:00:00","Y"
"1996",,"09","001","0010","42101","1","2020","5","2.5","2019-11-26 08:00:00","1.7","2019-02-05 03:00:00",,"ROOSEVELT SCHOOL PARK AVE.","Roosevelt School-Bridgeport","41.170833","-73.194722","Connecticut","Fairfield","Bridgeport-Stamford-Norwalk, CT",,"2020-01-01 00:00:00","Y"
"2059",,"09","001","9003","42101","1","2014","5",".8","2013-01-05 20:00:00",".7","2013-01-09 01:00:00",,"SHERWOOD ISLAND STATE PARK","Sherwood Island Connector","41.118333","-73.336667","Connecticut","Fairfield","Bridgeport-Stamford-Norwalk, CT",,"2014-01-01 00:00:00","Y"
"2074",,"09","003","0017","42101","1","2014","5","2.7","2013-01-30 10:00:00","1.7","2013-01-09 12:00:00",,"COURTHOUSE, 155 MORGAN STREET",,"41.769167","-72.670278","Connecticut","Hartford","Hartford-West Hartford-East Hartford, CT",,"2014-01-01 00:00:00","Y"
"97249",,"09","003","0025","42101","1","2014","5","1.9","2014-02-19 08:00:00","1.4","2014-02-19 03:00:00",,"10 Huntley Place","Huntley Place-Hartford","41.771444","-72.679923","Connecticut","Hartford","Hartford-West Hartford-East Hartford, CT",,"2014-01-01 00:00:00","Y"
"97249",,"09","003","0025","42101","1","2015","5","1.9","2014-02-19 08:00:00","1.4","2014-02-19 03:00:00",,"10 Huntley Place","Huntley Place-Hartford","41.771444","-72.679923","Connecticut","Hartford","Hartford-West Hartford-East Hartford, CT",,"2015-01-01 00:00:00","Y"
"97249",,"09","003","0025","42101","1","2016","5","2.2","2016-11-08 19:00:00","1.5","2016-01-07 23:00:00",,"10 Huntley Place","Huntley Place-Hartford","41.771444","-72.679923","Connecticut","Hartford","Hartford-West Hartford-East Hartford, CT",,"2016-01-01 00:00:00","Y"
"97249",,"09","003","0025","42101","1","2017","5","2.2","2016-11-08 19:00:00","1.5","2016-01-07 23:00:00",,"10 Huntley Place","Huntley Place-Hartford","41.771444","-72.679923","Connecticut","Hartford","Hartford-West Hartford-East Hartford, CT",,"2017-01-01 00:00:00","Y"
"97249",,"09","003","0025","42101","1","2018","5","1.7","2017-01-10 07:00:00","1.1","2017-03-18 04:00:00",,"10 Huntley Place","Huntley Place-Hartford","41.771444","-72.679923","Connecticut","Hartford","Hartford-West Hartford-East Hartford, CT",,"2018-01-01 00:00:00","Y"
"97249",,"09","003","0025","42101","1","2019","5","1.5","2018-02-10 23:00:00","1","2018-02-10 21:00:00",,"10 Huntley Place","Huntley Place-Hartford","41.771444","-72.679923","Connecticut","Hartford","Hartford-West Hartford-East Hartford, CT",,"2019-01-01 00:00:00","Y"
"97249",,"09","003","0025","42101","1","2020","5","2","2020-11-08 19:00:00","1.3","2020-11-08 01:00:00",,"10 Huntley Place","Huntley Place-Hartford","41.771444","-72.679923","Connecticut","Hartford","Hartford-West Hartford-East Hartford, CT",,"2020-01-01 00:00:00","Y"
"97249",,"09","003","0025","42101","1","2021","5","2","2020-11-08 19:00:00","1.3","2020-11-08 01:00:00",,"10 Huntley Place","Huntley Place-Hartford","41.771444","-72.679923","Connecticut","Hartford","Hartford-West Hartford-East Hartford, CT",,"2021-01-01 00:00:00","Y"
"97249",,"09","003","0025","42101","1","2022","5","1.6","2022-01-13 20:00:00","1.1","2021-11-09 08:00:00",,"10 Huntley Place","Huntley Place-Hartford","41.771444","-72.679923","Connecticut","Hartford","Hartford-West Hartford-East Hartford, CT",,"2022-01-01 00:00:00","Y"
"97249",,"09","003","0025","42101","1","2023","5","2.7","2023-02-27 14:00:00","1.1","2023-02-27 20:00:00",,"10 Huntley Place","Huntley Place-Hartford","41.771444","-72.679923","Connecticut","Hartford","Hartford-West Hartford-East Hartford, CT",,"2023-01-01 00:00:00","Y"
"2080",,"09","003","1003","42101","1","2014","5","1.9","2014-02-18 22:00:00","1.3","2014-02-19 11:00:00",,"Remington Road (see coordinates)","McAuliffe Park","41.784722","-72.631667","Connecticut","Hartford","Hartford-West Hartford-East Hartford, CT",,"2014-01-01 00:00:00","Y"
"2080",,"09","003","1003","42101","1","2015","5","1.9","2014-02-18 22:00:00","1.3","2014-02-19 11:00:00",,"Remington Road (see coordinates)","McAuliffe Park","41.784722","-72.631667","Connecticut","Hartford","Hartford-West Hartford-East Hartford, CT",,"2015-01-01 00:00:00","Y"
"2080",,"09","003","1003","42101","1","2016","5","1.6","2015-01-23 07:00:00","1.1","2016-11-08 23:00:00",,"Remington Road (see coordinates)","McAuliffe Park","41.784722","-72.631667","Connecticut","Hartford","Hartford-West Hartford-East Hartford, CT",,"2016-01-01 00:00:00","Y"
"2080",,"09","003","1003","42101","1","2017","5","1.3","2016-01-07 20:00:00","1.1","2016-11-08 23:00:00",,"Remington Road (see coordinates)","McAuliffe Park","41.784722","-72.631667","Connecticut","Hartford","Hartford-West Hartford-East Hartford, CT",,"2017-01-01 00:00:00","Y"
"2080",,"09","003","1003","42101","1","2018","5","1.1","2017-03-21 05:00:00",".9","2017-03-21 07:00:00",,"Remington Road (see coordinates)","McAuliffe Park","41.784722","-72.631667","Connecticut","Hartford","Hartford-West Hartford-East Hartford, CT",,"2018-01-01 00:00:00","Y"
"2113",,"09","005","0005","42101","1","2014","5","2.7","2013-12-11 10:00:00",".6","2013-02-06 10:00:00",,"MOHAWK MOUNTAIN ROAD (see coordinates)","Mohawk Mt-Cornwall","41.821342","-73.297257","Connecticut","Litchfield","Torrington, CT",,"2014-01-01 00:00:00","Y"
"2113",,"09","005","0005","42101","1","2015","5","2.6","2015-01-07 10:00:00",".6","2014-10-08 12:00:00",,"MOHAWK MOUNTAIN ROAD (see coordinates)","Mohawk Mt-Cornwall","41.821342","-73.297257","Connecticut","Litchfield","Torrington, CT",,"2015-01-01 00:00:00","Y"
"2113",,"09","005","0005","42101","1","2016","5","3.5","2016-12-14 10:00:00",".7","2016-03-09 11:00:00",,"MOHAWK MOUNTAIN ROAD (see coordinates)","Mohawk Mt-Cornwall","41.821342","-73.297257","Connecticut","Litchfield","Torrington, CT",,"2016-01-01 00:00:00","Y"
"2113",,"09","005","0005","42101","1","2017","5","3.6","2017-02-01 10:00:00",".7","2016-03-09 11:00:00",,"MOHAWK MOUNTAIN ROAD (see coordinates)","Mohawk Mt-Cornwall","41.821342","-73.297257","Connecticut","Litchfield","Torrington, CT",,"2017-01-01 00:00:00","Y"
"2113",,"09","005","0005","42101","1","2018","5","3.6","2017-02-01 10:00:00",".6","2017-02-01 10:00:00",,"MOHAWK MOUNTAIN ROAD (see coordinates)","Mohawk Mt-Cornwall","41.821342","-73.297257","Connecticut","Litchfield","Torrington, CT",,"2018-01-01 00:00:00","Y"
"2113",,"09","005","0005","42101","1","2019","5",".5","2018-06-12 15:00:00",".3","2018-01-08 17:00:00",,"MOHAWK MOUNTAIN ROAD (see coordinates)","Mohawk Mt-Cornwall","41.821342","-73.297257","Connecticut","Litchfield","Torrington, CT",,"2019-01-01 00:00:00","Y"
"2113",,"09","005","0005","42101","1","2020","5","1.7","2020-12-09 10:00:00",".4","2020-12-09 15:00:00",,"MOHAWK MOUNTAIN ROAD (see coordinates)","Mohawk Mt-Cornwall","41.821342","-73.297257","Connecticut","Litchfield","Torrington, CT",,"2020-01-01 00:00:00","Y"
"2113",,"09","005","0005","42101","1","2021","5","2.8","2021-04-07 10:00:00",".7","2021-04-07 11:00:00",,"MOHAWK MOUNTAIN ROAD (see coordinates)","Mohawk Mt-Cornwall","41.821342","-73.297257","Connecticut","Litchfield","Torrington, CT",,"2021-01-01 00:00:00","Y"
"2113",,"09","005","0005","42101","1","2022","5","2.8","2021-04-07 10:00:00",".7","2021-04-07 11:00:00",,"MOHAWK MOUNTAIN ROAD (see coordinates)","Mohawk Mt-Cornwall","41.821342","-73.297257","Connecticut","Litchfield","Torrington, CT",,"2022-01-01 00:00:00","Y"
